0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.341876692568689577e-17,4.770489558936219510e-18,0.000000000000000000e+00,2.341876692568689577e-17,4.770489558936219510e-18,0.000000000000000000e+00,2.341876692568689577e-17,4.770489558936219510e-18,0.000000000000000000e+00
3.006854025026465425e-17,0.000000000000000000e+00,0.000000000000000000e+00,3.006854025026465425e-17,0.000000000000000000e+00,0.000000000000000000e+00,3.006854025026465425e-17,0.000000000000000000e+00,0.000000000000000000e+00
3.700743415417188263e-17,-9.251858538542970657e-18,0.000000000000000000e+00,3.700743415417188263e-17,-9.251858538542970657e-18,0.000000000000000000e+00,3.700743415417188263e-17,-9.251858538542970657e-18,0.000000000000000000e+00
2.775557561562891351e-17,-1.850371707708594131e-17,0.000000000000000000e+00,2.775557561562891351e-17,-1.850371707708594131e-17,0.000000000000000000e+00,2.775557561562891351e-17,-1.850371707708594131e-17,0.000000000000000000e+00
9.251858538542970657e-18,-9.251858538542970657e-18,0.000000000000000000e+00,9.251858538542970657e-18,-9.251858538542970657e-18,0.000000000000000000e+00,9.251858538542970657e-18,-9.251858538542970657e-18,0.000000000000000000e+00
0.000000000000000000e+00,-1.850371707708594131e-17,0.000000000000000000e+00,0.000000000000000000e+00,-1.850371707708594131e-17,0.000000000000000000e+00,0.000000000000000000e+00,-1.850371707708594131e-17,0.000000000000000000e+00
1.850371707708594131e-17,-1.850371707708594131e-17,0.000000000000000000e+00,1.850371707708594131e-17,-1.850371707708594131e-17,0.000000000000000000e+00,1.850371707708594131e-17,-1.850371707708594131e-17,0.000000000000000000e+00
3.700743415417188263e-17,-3.700743415417188263e-17,0.000000000000000000e+00,3.700743415417188263e-17,-3.700743415417188263e-17,0.000000000000000000e+00,3.700743415417188263e-17,-3.700743415417188263e-17,0.000000000000000000e+00
7.401486830834376525e-17,-1.850371707708594131e-17,0.000000000000000000e+00,7.401486830834376525e-17,-1.850371707708594131e-17,0.000000000000000000e+00,7.401486830834376525e-17,-1.850371707708594131e-17,0.000000000000000000e+00
7.401486830834376525e-17,-1.850371707708594131e-17,0.000000000000000000e+00,7.401486830834376525e-17,-1.850371707708594131e-17,0.000000000000000000e+00,7.401486830834376525e-17,-1.850371707708594131e-17,0.000000000000000000e+00
7.401486830834376525e-17,-3.700743415417188263e-17,0.000000000000000000e+00,7.401486830834376525e-17,-3.700743415417188263e-17,0.000000000000000000e+00,7.401486830834376525e-17,-3.700743415417188263e-17,0.000000000000000000e+00
1.110223024625156540e-16,-3.700743415417188263e-17,0.000000000000000000e+00,1.110223024625156540e-16,-3.700743415417188263e-17,0.000000000000000000e+00,1.110223024625156540e-16,-3.700743415417188263e-17,0.000000000000000000e+00
1.480297366166875305e-16,-5.551115123125782702e-17,0.000000000000000000e+00,1.480297366166875305e-16,-5.551115123125782702e-17,0.000000000000000000e+00,1.480297366166875305e-16,-5.551115123125782702e-17,0.000000000000000000e+00
1.110223024625156540e-16,-3.700743415417188263e-17,0.000000000000000000e+00,1.110223024625156540e-16,-3.700743415417188263e-17,0.000000000000000000e+00,1.110223024625156540e-16,-3.700743415417188263e-17,0.000000000000000000e+00
1.480297366166875305e-16,-5.551115123125782702e-17,0.000000000000000000e+00,1.480297366166875305e-16,-5.551115123125782702e-17,0.000000000000000000e+00,1.480297366166875305e-16,-5.551115123125782702e-17,0.000000000000000000e+00
1.110223024625156540e-16,-5.551115123125782702e-17,0.000000000000000000e+00,1.110223024625156540e-16,-5.551115123125782702e-17,0.000000000000000000e+00,1.110223024625156540e-16,-5.551115123125782702e-17,0.000000000000000000e+00
1.480297366166875305e-16,-3.700743415417188263e-17,0.000000000000000000e+00,1.480297366166875305e-16,-3.700743415417188263e-17,0.000000000000000000e+00,1.480297366166875305e-16,-3.700743415417188263e-17,0.000000000000000000e+00
1.850371707708594316e-16,-4.625929269271485791e-17,0.000000000000000000e+00,1.850371707708594316e-16,-4.625929269271485791e-17,0.000000000000000000e+00,1.850371707708594316e-16,-4.625929269271485791e-17,0.000000000000000000e+00
1.480297366166875305e-16,-4.625929269271485791e-17,0.000000000000000000e+00,1.480297366166875305e-16,-4.625929269271485791e-17,0.000000000000000000e+00,1.480297366166875305e-16,-4.625929269271485791e-17,0.000000000000000000e+00
2.220446049250313081e-16,-5.551115123125782702e-17,0.000000000000000000e+00,2.220446049250313081e-16,-5.551115123125782702e-17,0.000000000000000000e+00,2.220446049250313081e-16,-5.551115123125782702e-17,0.000000000000000000e+00
2.960594732333750610e-16,-6.476300976980080230e-17,0.000000000000000000e+00,2.960594732333750610e-16,-6.476300976980080230e-17,0.000000000000000000e+00,2.960594732333750610e-16,-6.476300976980080230e-17,0.000000000000000000e+00
2.220446049250313081e-16,-6.476300976980080230e-17,0.000000000000000000e+00,2.220446049250313081e-16,-6.476300976980080230e-17,0.000000000000000000e+00,2.220446049250313081e-16,-6.476300976980080230e-17,0.000000000000000000e+00
2.220446049250313081e-16,-5.088522196198633938e-17,0.000000000000000000e+00,2.220446049250313081e-16,-5.088522196198633938e-17,0.000000000000000000e+00,2.220446049250313081e-16,-5.088522196198633938e-17,0.000000000000000000e+00
